id,date,user_id,user_username,user_displayname,replyCount,retweetCount,likeCount,quoteCount,viewCount,searched_keyword,cleaned_text,Sentiment,hashtag_text
1.86E+18,2024-11-11 14:26:18+00:00,8.94E+17,gaye_gallops,GAYE GALLOPS,718,819,3498,65,35604,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,TIME FOR TRUMP TO DUMP THIS NEFARIOUS STUMP!!!!,Negative,
1.85E+18,2024-10-24 21:36:02+00:00,8.94E+17,gaye_gallops,GAYE GALLOPS,26,510,912,4,17125,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,YOU CANNOT STUMP THE TRUMP!,Positive,
1.85E+18,2024-10-25 18:50:42+00:00,1.59E+18,ArtCandee,Art Candee,37,98,351,7,5406,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,"In a matter of days, we're gonna put Donald Trump in the garbage can for good. Dump Trump.",Negative,
1.85E+18,2024-11-06 17:18:12+00:00,3353330837,Damaan4u33,Damaan AKA Phillys Finest,791,1699,5168,61,73976,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,I want to say in the most sincere fashion possible! FUCK TRUMP AND FUCK ANY ONE VOTED FOR HIM!,Negative,
1.85E+18,2024-11-05 14:41:46+00:00,1.57E+18,Denise10231976,Denise,41,170,584,9,10231,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,"FU Trump, get away from our country and take your fan club with you",Negative,
1.85E+18,2024-10-16 16:15:37+00:00,1252324904,aleshadalin,Alesha,22,100,193,5,6383,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,"Trumpty Dumpty is off the wall, Trumpty Dumpty will continue to fall. All the nestlecock MAGAs and misogynist men, Wont get Trumpty elected again. Vote",Negative,"TrumpIsNotWell, HarrisWalz, DemsUnited, ProudBlue, wtpBLUE"
1.84E+18,2024-10-08 01:34:24+00:00,1.26E+18,ImFiredUp2,Chad ThugZillaCaton,60,42,284,3,5555,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,Can I get an atta boy for this dude!! Run free bro!!!! The toxic rage in your life is gone. Spread your wings and fly bro! Trump2024 bye Felicia!!!!,Positive,
1.85E+18,2024-10-28 20:59:50+00:00,480097354,hthaze,troy,56,268,8048,7,121302,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,do your part Georgia! Lets get this fucking orange joke out of here. Fr fr im so fucking tired of seeing that fugly piece of shit EVERYTIME I get on socials.,Negative,DumpTrump
1.85E+18,2024-11-07 12:48:59+00:00,737730318,daychey_,day,0,34,330,0,7033,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,"also, it's still fuck trmp and everyone who voted for him. YOU are not wanted here, so disappear.",Negative,
1.85E+18,2024-11-05 15:34:22+00:00,2640729706,ImSpeaking13,Kate,26,61,742,3,13848,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,Did the thing and Donald Trump can fuck all the way off.,Negative,
1.86E+18,2024-11-19 00:22:09+00:00,1.26E+18,LCal60,LoriNSoCal60,1187,151,927,44,63219,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,"FCK OFF to every damn dumb person who voted to destroy America, and FCK OFF to those getting their news from TikTok and podcasters.",Negative,
1.85E+18,2024-11-06 00:16:43+00:00,9.49E+17,crankycartoons,Cranky Canuck,14,62,301,4,4039,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,Fuck Trump and every piece of shit still voting for the motherfucker.,Negative,
1.85E+18,2024-11-06 17:18:12+00:00,3353330837,Damaan4u33,Damaan AKA Phillys Finest,791,1699,5167,61,73976,FuckTrump DumpTrump until 2024-12-06 since 2024-10-01,I want to say in the most sincere fashion possible! FUCK TRUMP AND FUCK ANY ONE VOTED FOR HIM!,Negative,
1.85E+18,2024-11-04 17:54:28+00:00,9.12E+17,jnottah,Hatton America is back,10,151,251,6,4603,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,There is only one choice Trump2024 MAGA,Positive,
1.85E+18,2024-11-07 03:02:20+00:00,1.26E+18,TONYxTWO,TONY,156,1651,7611,60,64543,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,"There will never be another Donald Trump We are witnessing history Get ready, America!! Theres lots of winning ahead realDonaldTrump",Positive,
1.85E+18,2024-10-17 19:48:17+00:00,26349189,1mZerOCool,1mZerOCool,37,508,603,13,15048,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,You need to listen to noellepolitics on TikTok she git this on the nail we need to get out and vote we can't just assume Trump is going to win watch for the cheat and vote Red,Positive,
1.85E+18,2024-11-04 12:50:57+00:00,1.77E+18,melissavitelli,NotMelissaVitelli,26,125,789,3,4617,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,"Keep your feelings, Ill take my freedom",Negative,Trump2024
1.85E+18,2024-10-29 05:41:26+00:00,1.77E+18,melissavitelli,NotMelissaVitelli,27,64,559,4,5056,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,"It wont be easy, but it will be worth it.",Positive,Trump2024
1.85E+18,2024-10-30 05:13:50+00:00,1.49E+18,NowPammsy,PammsyNow,12,168,310,4,6725,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,Yesss! Lets go. Vote even more so its an overwhelming landslide victory! Dont stay home! Get out the vote for Trump! Vote Red down ballot!,Positive,
1.84E+18,2024-10-09 02:18:58+00:00,1.77E+18,senecaprojectus,The Seneca Project,6,140,277,3,19427,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,Donald Trump has always put his own interests above all. Finding out he sent tests to in the height of the is enraging. MichelleKinney,Negative,"Covid19, Putin, pandemic, donaldtrump, nevertrump, election2024, trump, jdvance, covid, newyorkcity, newyorker"
1.85E+18,2024-10-20 19:00:16+00:00,14788764,GrantCardone,Grant Cardone,154,415,2951,15,57931,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,Landslide Time! Lets 10X this election send a resounding message to the other side WE ARE DONE with the MADNESS VOTE TRUMP 2024.,Positive,
1.85E+18,2024-11-04 21:22:20+00:00,8.90E+17,CollinRugg,Collin Rugg,303,5700,27822,122,1060413,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,"NEW 'NeverTrumper' says she is voting for Donald Trump in the 2024 election, says listening to podcasts and Dems treatment of Biden pushed her over the edge. The comments came during an interview on 2waytvapp. I was honestly a Never Trumper. I never ever thought I was going",Positive,
1.85E+18,2024-11-06 13:58:20+00:00,1.71E+18,theAuntieAngie,Angela Stanton King,73,351,3146,17,33039,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,America!!!! We have been unburdened by what has been! Trump 2024,Positive,
1.84E+18,2024-10-03 15:51:43+00:00,147738080,ArmaLite15OU812,LD Basler,16,224,339,6,6609,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,This is an Amazing example of Never Trumpers eyes opening all over America! Nothing can stop this Trump train. We are Rolling strong and hard People. Trump IS GOING TO WIN Big Get out and Rock the Vote,Positive,
1.85E+18,2024-11-04 01:19:44+00:00,1852053517,carynrweiss,Mother of Pizza Without Pineapples,6,2,16,2,1545,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,Sunday scaries are hitting a little different today. Anyone else feel the same?,Neutral,"Election2024, NeverTrump"
1.85E+18,2024-11-05 10:28:32+00:00,1.32E+18,moonman_outloud,Far Right Fun Nut,50,442,1839,10,36559,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,"You can vote your way into Communism, but you can't vote your way out of it. We have one shot left Trump 3. Vote AGAINST the Democrat Uniparty which has ruled the US for 1216 years and has sold America out to globalism at every turn.",Negative,"Election2024, BlueWave2024, VoteTrump"
1.86E+18,2024-11-19 01:45:48+00:00,91882544,DineshDSouza,Dinesh DSouza,16,70,329,2,101466,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,.TheNatPulse Editor wupton discusses the future of the Never Trump movement.,Neutral,
1.85E+18,2024-10-18 23:35:24+00:00,1.03E+18,NikkiPreston107,NikkiPreston,9,63,273,1,11057,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,The USA will have a Trump Win Landslide,Positive,
1.85E+18,2024-10-18 01:28:25+00:00,1.45E+18,InjunJoe2726,Joe Reyes,71,321,446,5,9492,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,NOV5 2024 TRUMP 4 FREE AMERICA Gitmo99 nanavet3 ToniLL22 EL4USA jameswa48312143 KEVINMAGA2024 Lisahudsonchow7 NavyVeteranPaul DragonSword778 45mx7 Imcg2 jncojok brixwe RockingQAngel rosejam181920 girlnamedSeth TJDOGMANR2 ThomasP3120 earthing5000,Neutral,
1.85E+18,2024-10-20 19:00:16+00:00,14788764,GrantCardone,Grant Cardone,154,415,2950,15,57931,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,Landslide Time! Lets 10X this election send a resounding message to the other side WE ARE DONE with the MADNESS VOTE TRUMP 2024.,Positive,
1.85E+18,2024-11-07 03:17:20+00:00,1.67E+18,America_2100,America 2100,301,605,3700,147,378172,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,We watched the Never Trumper election night stream so you don't have to. Spoiler It didn't go well for them.,Negative,
1.85E+18,2024-11-04 21:22:20+00:00,8.90E+17,CollinRugg,Collin Rugg,303,5700,27821,122,1060413,Election2024 NeverTrump until 2024-12-06 since 2024-10-01,"NEW 'NeverTrumper' says she is voting for Donald Trump in the 2024 election, says listening to podcasts and Dems treatment of Biden pushed her over the edge. The comments came during an interview on 2waytvapp. I was honestly a Never Trumper. I never ever thought I was going",Positive,
1.84E+18,2024-10-05 07:06:03+00:00,1.71E+18,Resisting313392,Resisting,1496,1082,9805,129,109758,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else can proudly say they have NEVER voted for Donald Trump?,Negative,
1.85E+18,2024-10-20 00:27:41+00:00,1.22E+18,RpsAgainstTrump,Republicans against Trump,15870,7168,33876,1886,1174814,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"Can we get 5,000 people to reply with Never Trump?",Negative,
1.85E+18,2024-11-04 00:03:18+00:00,9.36E+17,RealAmVoice,Real Americas Voice RAV,9,271,870,5,8565,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,LET US NOT LET REALDONALDTRUMP DOWN. HE'S NOT GOING TO LET US DOWN! HerschelWalker,Positive,
1.85E+18,2024-11-02 00:57:59+00:00,1.71E+18,Resisting313392,Resisting,397,284,1407,32,16419,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else can proudly say they have NEVER voted for Donald Trump? Follow me for an account boost,Negative,
1.85E+18,2024-10-22 21:47:06+00:00,1.68E+18,JackLambert058,Jack Lambert,44,134,836,5,15505,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"Never yield, never be afraid, never compromise, never back down November 5th lets take back America Again realDonaldTrump",Positive,
1.85E+18,2024-10-20 17:44:51+00:00,1.70E+18,AmericaPapaBear,AmericanPapaBear,28,675,1919,14,21390,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"If youre voting for Trump, you are the resistance.",Negative,
1.85E+18,2024-11-05 06:29:06+00:00,1.71E+18,Resisting313392,Resisting,2518,4292,82051,385,1246803,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else besides me can proudly say they have NEVER voted Trump?,Negative,
1.86E+18,2024-11-10 19:39:02+00:00,1.59E+18,emperoreaganite,Reaganite,16,26,331,6,17767,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"Ironically, NeverTrumpers refusal to support DJT in 2020narrowly costing him the raceis what sealed his dominance of the GOP. Today, the Republican Party has been wholly remade in Donald Trumps image. Had he won in 2020, the story may have played out VERY differently",Neutral,
1.85E+18,2024-11-03 20:27:02+00:00,1.23E+18,the_resistor,The Resistor Sister,69,40,483,0,199637,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,atrupar Trumps version of the Good Old Days,Neutral,WeAreNotGoingBack
1.85E+18,2024-11-06 14:14:58+00:00,1.57E+18,TestDummy04,TestDummy,5,95,285,4,7195,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"Never give up, Never give in And NEVER BACK DOWN! Will there ever be another like Donald Trump? realDonaldTrump God's Greatest Warrior",Positive,
1.86E+18,2024-11-18 14:19:50+00:00,1.55E+18,namwella1961,LA Blue Dot in GA,9,483,625,15,8473,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"Never forget that MaraLago is a crime scene. When Biden was made aware he had classified docs, he cooperated returned them. When Trump was made aware he had classified docs, he lied about it and hid them.",Negative,"TrumpIsNotFitToBePresident, TheTurdReich, ResistTrump, NeverTrump"
1.85E+18,2024-10-25 02:15:44+00:00,1.71E+18,Resisting313392,Resisting,1090,791,15293,139,183044,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else can proudly say they have NEVER voted for Donald Trump?,Negative,
1.85E+18,2024-11-06 21:13:10+00:00,1.71E+18,Resisting313392,Resisting,761,888,14344,76,147617,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else besides me can proudly say they have NEVER voted Trump?,Negative,
1.86E+18,2024-11-12 18:08:43+00:00,1.77E+18,melissavitelli,NotMelissaVitelli,74,36,898,1,11167,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,I want to share the story of my realDonaldTrump tattoo. I have about 30 tattoos and have been collecting since Im 15. Each and every one of them has a meaning or signifies an important moment or time in my life that a photo couldnt capture. I got this tattoo on September,Neutral,
1.85E+18,2024-11-01 17:34:16+00:00,1.61E+18,2025DJT2025,2025TRUMPS BLONDE2025,21,178,264,0,9500,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,TOO BIG TO RIG TOO BIG TO RIBBET! PTRUMP,Negative,
1.85E+18,2024-11-04 12:50:57+00:00,1.77E+18,melissavitelli,NotMelissaVitelli,26,125,789,3,4617,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"Keep your feelings, Ill take my freedom",Negative,Trump2024
1.85E+18,2024-11-05 06:29:06+00:00,1.71E+18,Resisting313392,Resisting,2518,4292,82049,385,1246803,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else besides me can proudly say they have NEVER voted Trump?,Negative,
1.86E+18,2024-11-13 16:43:26+00:00,1.55E+18,namwella1961,LA Blue Dot in GA,5,47,85,0,1973,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,"If you're not sure which plane is Trump Force One, just look for the baby on board sticker. Follow me for more helpful tips!",Positive,"ProudBlue, TrumpIsUnfitForOffice, TheTurdReich, NeverTrump, ResistTrump"
1.85E+18,2024-11-06 21:13:10+00:00,1.71E+18,Resisting313392,Resisting,761,888,14343,76,147617,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else besides me can proudly say they have NEVER voted Trump?,Negative,
1.85E+18,2024-11-05 06:29:06+00:00,1.71E+18,Resisting313392,Resisting,2518,4292,82050,385,1246803,NeverTrump ResistTrump until 2024-12-06 since 2024-10-01,Who else besides me can proudly say they have NEVER voted Trump?,Negative,
1.85E+18,2024-11-01 23:13:22+00:00,27943005,lesleyabravanel,Lesley Abravanel,0,8,12,0,527,NeverAgainTrump until 2024-12-06 since 2024-10-20,"We get to decide on November 5 if we go backward, or if we as Americans will vote for HarrisWalz to turn the page forward for Democracy.",Positive,"CountryOverParty, NeverAgainIsNow, NeverAgainTrump"
1.85E+18,2024-11-04 23:23:00+00:00,1.66E+18,LisaFla8,LisaFLA8,2,2,8,0,188,NeverAgainTrump until 2024-12-06 since 2024-10-20,This Golden Oldie Moron should be locked away at shady pines!,Negative,NeverAgainTrump
1.85E+18,2024-10-30 03:55:21+00:00,27943005,lesleyabravanel,Lesley Abravanel,0,12,25,0,487,NeverAgainTrump until 2024-12-06 since 2024-10-20,MAGAts clutching faux pearls with faux outrage should know we take out the garbage on Tuesday.,Negative,"NeverAgainTrump, NeverAgainTrump, HarrisWalz2024, Halevai"
1.85E+18,2024-11-05 17:05:02+00:00,1.66E+18,LisaFla8,LisaFLA8,0,0,6,0,93,NeverAgainTrump until 2024-12-06 since 2024-10-20,"Before The Toxic Trump Effectremember whomever won Ohio, won the presidency? Now we have this MAGA Moron chess game of 7 swing statesthanks to turning Red states Bluish, with his own ignorance and lies. TOO BIG TO RIG is a Joke MAGA is a Myth.",Negative,"Fraud45, NeverAgainTrump"
1.85E+18,2024-10-30 18:47:01+00:00,1.69E+18,GinoPatti88,GinoPatti8688,1,3,8,2,124,NeverAgainTrump until 2024-12-06 since 2024-10-20,Conservatives Dont Cheat On Their Spouses Use Their Friends Support Abortion Embrace Child Mutilation Purposely Deceive Blame Others Recklessly Spend Taxpayers Money Shut Down A Thriving Economy Grow Government Conservatives Dont Vote Democrat,Negative,NeverAgainTrump
