id,date,user_id,user_username,user_displayname,replycount,retweetcount,likecount,quotecount,viewcount,searched_keyword,cleaned_text,hashtag_text,year,month_year,sentiment
1850000000000000000,2024-11-06 14:44:58+07,799000000000000000,krishnakamal077,Lucifer,0,14,56,2,2607,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,"Donald Trump gave a special mention to during his victory speech. Oh let me tell you we have a new star the Star is Born, ELON, now he's an amazing guy we were sitting together tonight","ElonMusk2024, ElectionDay, Election2024, VotedForTrump, USElection2024, Trump2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 14:46:00+07,1200000000000000000,unusual_whales,unusualwhales,100,357,5774,15,376627,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,BREAKING Donald Trump officially declares victory in US presidential election 2024,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 14:48:16+07,2680000000,debeshchoudhury,Debesh Choudhury,0,0,0,0,62,2024USPresidentialElection until 2024-12-30 since 2024-10-01,Donald Trump wins again to be the new president of the US. The live news streams show him speaking!,"2024uspresidentialelection, news",2024,2024-11,Neutral
1850000000000000000,2024-11-06 14:53:48+07,1550000000000000000,helen44767171,Elena,11,123,232,1,5307,HandsOffProtests StopTrump2024 AntiTrump until 2024-12-30 since 2024-10-01Trumpsucks VoteTrumpOut TrumpIsNotMyPresident until 2024-12-30 since 2024-10-01,this how it has to be made! nobody can steal it! Best day ever! is back to save us all!,"GetOutAndVoteInPerson, GetOutAndVoteEnMasse, SuperTrump",2024,2024-11,Positive
1850000000000000000,2024-11-06 15:05:50+07,4970000,AJEnglish,Al Jazeera English,63,222,1019,17,129672,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,"Donald Trump has declared victory in the 2024 US presidential election, after several battleground states were called in his favour. He spoke to supporters in Florida.",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:05:50+07,4970000,AJEnglish,Al Jazeera English,63,220,1018,17,129675,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Donald Trump has declared victory in the 2024 US presidential election, after several battleground states were called in his favour. He spoke to supporters in Florida.",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:05:50+07,4970000,AJEnglish,Al Jazeera English,63,220,1019,17,129678,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"Donald Trump has declared victory in the 2024 US presidential election, after several battleground states were called in his favour. He spoke to supporters in Florida.",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:05:50+07,4970000,AJEnglish,Al Jazeera English,63,220,1018,17,129674,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,"Donald Trump has declared victory in the 2024 US presidential election, after several battleground states were called in his favour. He spoke to supporters in Florida.",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:07:03+07,740000000000000000,_iamblakeley,B L A K E L E Y LLC,262,1693,8068,102,283714,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"Trump won. Get ready for all the liberals to do zero self reflection, blame everyone from leftists to Black men, and then move further right.",Election2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 15:07:03+07,740000000000000000,_iamblakeley,B L A K E L E Y LLC,262,1694,8065,102,283694,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,"Trump won. Get ready for all the liberals to do zero self reflection, blame everyone from leftists to Black men, and then move further right.",Election2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 15:07:03+07,740000000000000000,_iamblakeley,B L A K E L E Y LLC,262,1702,8076,102,283673,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,"Trump won. Get ready for all the liberals to do zero self reflection, blame everyone from leftists to Black men, and then move further right.",Election2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 15:07:03+07,740000000000000000,_iamblakeley,B L A K E L E Y LLC,262,1694,8066,102,283704,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Trump won. Get ready for all the liberals to do zero self reflection, blame everyone from leftists to Black men, and then move further right.",Election2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 15:08:03+07,344000000,indianaftali,India Naftali,14,67,768,2,8682,election 2024 trumpwon until 2025-3-31 since 2024-07-01,BREAKING TRUMP WINS THE 2024 PRESIDENTIAL ELECTION,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:14:59+07,1500000000000000000,Real_RobN,RealRobert,67,434,1671,22,74590,BanTrump Trump2024 until 2024-12-30 since 2024-10-01,"The American People Have Spoken Loud And Clear, The United States Presidency The United States Senate The United States House of Representatives THIS IS A LANDSLIDE VICTORY, THE GREATEST FUCK YOU TO COMMUNISM, TO SOCIALISM AND TO FASCISM, and a MANDATE for the 47th",,2024,2024-11,Positive
1850000000000000000,2024-11-06 15:21:31+07,975000000000000000,OyeAshwani,Ashwani Kr,4,7,62,0,10518,USA2024 USAElection2024 Election2024 until 2025-3-31 since 2024-07-01,If you are a true supporter of Donald Trump then you cannot go without liking and retweeting this tweet. Republican Party,"USAElection2024, USA2024, Election2024, KamalaHarris, ElectionDay, DonaldTrump",2024,2024-11,Positive
1850000000000000000,2024-11-06 15:23:20+07,623000000,SlumDogReviewer,,14,112,197,1,3758,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump wins Elon Musk right now,USAElection2024,2024,2024-11,Positive
1850000000000000000,2024-11-06 15:23:20+07,623000000,SlumDogReviewer,,14,112,198,1,3758,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,Trump wins Elon Musk right now,USAElection2024,2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:23:20+07,623000000,SlumDogReviewer,,14,111,200,1,3760,election 2024 trumpwon until 2025-3-31 since 2024-07-01,Trump wins Elon Musk right now,USAElection2024,2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:25:31+07,109000000,RealAlexJones,Alex Jones,5836,64300,371702,2455,29085095,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,FULL SPEECH Donald J. Trump Delivers Powerful Victory Speech After Winning 2024 Presidential Election Securing 2nd Term As POTUS 47 Watch Share The Live Feed Of Our Election Coverage Here,,2024,2024-11,Positive
1850000000000000000,2024-11-06 15:25:31+07,109000000,RealAlexJones,Alex Jones,5840,64542,372381,2455,29084638,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,FULL SPEECH Donald J. Trump Delivers Powerful Victory Speech After Winning 2024 Presidential Election Securing 2nd Term As POTUS 47 Watch Share The Live Feed Of Our Election Coverage Here,,2024,2024-11,Positive
1850000000000000000,2024-11-06 15:25:31+07,109000000,RealAlexJones,Alex Jones,5840,64542,372383,2455,29084636,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,FULL SPEECH Donald J. Trump Delivers Powerful Victory Speech After Winning 2024 Presidential Election Securing 2nd Term As POTUS 47 Watch Share The Live Feed Of Our Election Coverage Here,,2024,2024-11,Positive
1850000000000000000,2024-11-06 15:25:31+07,109000000,RealAlexJones,Alex Jones,5840,64542,372387,2455,29084636,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,FULL SPEECH Donald J. Trump Delivers Powerful Victory Speech After Winning 2024 Presidential Election Securing 2nd Term As POTUS 47 Watch Share The Live Feed Of Our Election Coverage Here,,2024,2024-11,Positive
1850000000000000000,2024-11-06 15:26:43+07,1070000000000000000,Suriyafansrages,Suriya Fans Rage,8,114,798,0,50677,USElection2024 ElonMusk2024 Election2024 ElectionDay until 2025-02-28 since 2024-07-01,Elon Change the Like Button,"Kanguva, Election2024, Trump, Kamala, FightForAmerica, ElectionDay, USElection2024, USAElection2024, ElonMusk2024, USAElections",2024,2024-11,Neutral
1850000000000000000,2024-11-06 15:27:01+07,803000000,RachaelWongAus,Rachael Wong,15,51,425,3,7952,USPolitics Decision2024 Election2024 until 2024-12-30 since 2024-10-01,"TRUMP CLAIMS VICTORY AS 47th PRESIDENT OF THE UNITED STATES There is no perfect candidate or party. But Americans have made it abundantly clear that they prefer a candidateparty that will keep men out of womens sport, stop the medical mutilation and sterilisation",,2024,2024-11,Positive
1850000000000000000,2024-11-06 15:28:16+07,20000000,vicderbyshire,Victoria Derbyshire,105,30,221,8,32776,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,Look what happened is this crazy?! Donald Trump declares victory,USAElections2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 15:28:16+07,20000000,vicderbyshire,Victoria Derbyshire,105,30,221,8,32776,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Look what happened is this crazy?! Donald Trump declares victory,USAElections2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 15:28:16+07,20000000,vicderbyshire,Victoria Derbyshire,105,30,221,8,32777,election 2024 trumpwon until 2025-3-31 since 2024-07-01,Look what happened is this crazy?! Donald Trump declares victory,USAElections2024,2024,2024-11,Negative
1850000000000000000,2024-11-06 15:39:01+07,56500000,Caikev,Gary Muglach,0,2,6,0,388,TrumpTrain2024 until 2024-12-30 since 2024-10-01,WAKEY WAKEY MOTHER FUCKERS ! GUESS WHOS BACK,"TrumpTrain2024, MAGA",2024,2024-11,Positive
1850000000000000000,2024-11-06 15:46:54+07,32900000,TheLeeGreenwood,Lee Greenwood,29,128,947,6,15746,GodBlessAmerica VoteHarrisWalz2024 VoteHarrisWalz election VoteBlue2024 until 2025-02-28 since 2024-07-01,GOD BLESS THE USA,"GodBlessTheUSA, Election2024, Vote2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 15:59:37+07,976000000000000000,KingBorris_,King Borris,0,0,1,0,65,TrumpNation until 2024-12-30 since 2024-10-01,realDonaldTrump Its done. The red wave is here !!,"47, Trump2024, Trump47, TrumpFor47, MakeAmericaGreatAgain, MAGA, TrumpTrain, Trump2024Landslide, BackToTheWhiteHouse, Trump47thPresident, TrumpForAmerica, SaveAmerica, TrumpIsBack, TrumpArmy, TrumpNation",2024,2024-11,Positive
1850000000000000000,2024-11-06 16:10:07+07,1500000000000000000,RedSpectre5,x,3,34,311,2,4478,TrumpStrong TrumpForever until 2024-12-30 since 2024-10-01,"LONG LIVE THE BUTCHER TRUMP, WHO WORKS IN SPITE OF HIMSELF TO BRING FORTH WORLD PROLETARIAN REVOLUTION!",,2024,2024-11,Positive
1850000000000000000,2024-11-06 16:18:31+07,434000000,Bitscoyn,Bitcoin,17,169,857,13,67389,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,HE WON Popular VOTE,"Trump2024Vance, Trump2024",2024,2024-11,Positive
1850000000000000000,2024-11-06 16:21:04+07,1800000000000000000,Mindsolcoin,Mindfulness,1,1,2,0,121,TrumpVote2024 until 2024-12-30 since 2024-10-01,The giveaway is still on! Follow me and retweet for a chance to win! TrumpVote2024 Lets keep the momentum going!,TrumpVote2024,2024,2024-11,Positive
1850000000000000000,2024-11-06 16:38:05+07,2530000000,tv3_ghana,TV3GH,13,29,462,2,16420,PresidentialElection2024 Trump  until 2024-12-06 since 2024-10-20,"Donald Trump has declared victory in the 2024 US Presidential election, telling jubilant supporters at his campaign HQ in Florida We made history BBCNews",3Xtra,2024,2024-11,Neutral
1850000000000000000,2024-11-06 16:38:05+07,2530000000,tv3_ghana,TV3GH,13,28,462,2,16427,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"Donald Trump has declared victory in the 2024 US Presidential election, telling jubilant supporters at his campaign HQ in Florida We made history BBCNews",3Xtra,2024,2024-11,Neutral
1850000000000000000,2024-11-06 16:38:05+07,2530000000,tv3_ghana,TV3GH,13,28,462,2,16427,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Donald Trump has declared victory in the 2024 US Presidential election, telling jubilant supporters at his campaign HQ in Florida We made history BBCNews",3Xtra,2024,2024-11,Neutral
1850000000000000000,2024-11-06 16:38:05+07,2530000000,tv3_ghana,TV3GH,13,28,462,2,16427,Trump2024 TrumpWon until 2024-12-30 since 2024-10-01,"Donald Trump has declared victory in the 2024 US Presidential election, telling jubilant supporters at his campaign HQ in Florida We made history BBCNews",3Xtra,2024,2024-11,Neutral
1850000000000000000,2024-11-06 16:39:05+07,757000000000000000,Nina7Infinity,Nina Infinity,7,25,235,0,2545,NeverTrump StopTrump until 2024-12-30 since 2024-10-01,As powerful as this moment was let it never happen again. Protect your President America. Protect Trump.,,2024,2024-11,Negative
1850000000000000000,2024-11-06 17:18:36+07,765000000000000000,Khushi_Be,Khushi,0,2,6,0,791,2024USPresidentialElection until 2024-12-30 since 2024-10-01,"has won the defeating Vice President With Republicans securing the Senate and likely the House, now holds extensive power, promising a golden age.","DonaldTrump, 2024USPresidentialElection, KamalaHarris, Trump",2024,2024-11,Positive
1850000000000000000,2024-11-06 17:33:03+07,759000,CNN,CNN,2191,2687,11584,801,1863934,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"Donald Trump will win the 2024 presidential election, CNN projects, marking an extraordinary political comeback and a moment of historic consequence.",,2024,2024-11,Positive
1850000000000000000,2024-11-06 17:46:38+07,7590000,SkyNews,Sky News,72,127,441,10,105933,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"BREAKING Donald Trump has won the 2024 US election after surpassing 270 electoral college votes. Sky's Chesh breaks down the votes from Wisconsin that secured him the presidency. Live updates Sky 501, Virgin 602, Freeview 233 and YouTube",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 17:47:40+07,15300000,VanityFair,VANITY FAIR,2032,8925,27190,1440,1934928,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"Donald Trump has won the 2024 election. Four years after launching an unprecedented attack on democracy and leaving the White House in disgrace, the convicted felon will return to Washington, DC, as the 47th president of the United States.",,2024,2024-11,Negative
1850000000000000000,2024-11-06 17:51:52+07,15000000,CBSNews,CBS News,168,111,398,20,130759,TrumpIndicted ElectionNews until 2024-12-30 since 2024-10-01,"This is an incredible moment in American history for Donald Trump, NorahODonnell says after CBS News projects he has won enough electoral votes to become the presidentelect. It was an election unlike any one any of us have ever covered.",,2024,2024-11,Positive
1850000000000000000,2024-11-06 17:56:39+07,1180000000000000000,ReviewsPossum,Possum Reviews,14,43,478,1,15741,election 2024 trumpwon until 2025-3-31 since 2024-07-01,ABC News calls Wisconsin for Donald Trump and declares him winner of the 2024 presidential election.,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 17:58:24+07,1370000000000000000,TaraBull808,TaraBull,466,999,8434,118,635794,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"BREAKING MSNBC finally confirms Donald Trump winner of the 2024 Presidential Election, defeating Kamala Harris",,2024,2024-11,Neutral
1850000000000000000,2024-11-06 17:59:38+07,1310000000000000000,ZeusNetworkTea,Zeus Network TEA,631,3218,32582,253,1421883,AmericanVoters​ Trump until 2024-12-30 since 2024-10-01,Ahna Mac lets us know her thoughts on Donald Trump voters,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 18:07:58+07,1420000000000000000,AdrianDittmann,Adrian Dittmann,72,67,737,13,28207,election 2024 trumpwon until 2025-3-31 since 2024-07-01,AP has called the 2024 presidential election Donald Trump wins,,2024,2024-11,Neutral
1850000000000000000,2024-11-06 18:15:49+07,1780000000000000000,manazwerg,M 117,33,13,224,1,6298,Trump2024 Trump2024Election until 2024-12-30 since 2024-10-01,Twitter heute be Like,"Trump2024, USAElection2024",2024,2024-11,Neutral
1850000000000000000,2024-11-06 18:26:35+07,1150000000000000000,BuzzingPop,Buzzing Pop,681,5159,61988,1376,1409144,ImpeachTrump TrumpIndicted until 2024-12-30 since 2024-10-01,Donald Trump becomes the first convicted criminal and twice impeached to be elected US president.,,2024,2024-11,Negative
1850000000000000000,2024-11-06 18:37:19+07,1560000000000000000,TrumpVVon,Trump Is My President,314,106,1301,13,10407,DumpTrump NotMyPresident  until 2024-12-30 since 2024-10-01,"As of Today she will be out of our lives, give me a if you agree.",,2024,2024-11,Negative
1850000000000000000,2024-11-06 18:48:13+07,383000000,ghonetv,GHOne TV,6,74,1409,0,21372,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Donald Trump wins US presidential election...,"GHOneNews, ElectionHub, GHOneTV, EIBNetwork, USElection2024",2024,2024-11,Neutral
1850000000000000000,2024-11-06 18:48:13+07,383000000,ghonetv,GHOne TV,6,74,1409,0,21372,Trump2024 Trump2024Election until 2024-12-30 since 2024-10-01,Donald Trump wins US presidential election...,"GHOneNews, ElectionHub, GHOneTV, EIBNetwork, USElection2024",2024,2024-11,Neutral
